episode_id,environment_type,start_location,initial_dirt_A,initial_dirt_B,sensor_noise_flag,recontamination_probability,initial_energy,max_steps,steps_taken,dirt_cleaned,move_actions,suck_actions,unnecessary_suck_actions,final_dirt_count,remaining_energy,performance_score,success,dirt_removed_rate,action_efficiency,unnecessary_action_rate,rational_episode
5752,Stochastic,A,0,0,0,0.12,8,12,2,1,1,1,0,0,5,9.5,1,1.0,0.5,0.0,1
5753,Dirty,A,0,1,0,0.03,10,8,2,1,1,1,0,0,7,9.5,1,1.0,0.5,0.0,1
5754,Stochastic,A,0,0,0,0.12,16,11,2,0,2,0,0,0,14,-1.0,1,1.0,0.0,0.0,1
5755,Clean,A,0,0,0,0.005,10,10,2,0,2,0,0,0,8,-1.0,1,1.0,0.0,0.0,1
5756,Stochastic,B,0,1,0,0.12,12,9,4,3,1,3,0,0,5,29.5,1,1.0,0.75,0.0,1
5757,Dirty,A,1,1,0,0.03,16,6,3,2,1,2,0,0,11,19.5,1,1.0,0.6667,0.0,1
5758,Clean,A,0,0,0,0.005,13,5,2,0,2,0,0,0,11,-1.0,1,1.0,0.0,0.0,1
5759,Stochastic,B,1,0,0,0.12,11,4,2,1,1,1,0,0,8,9.5,1,1.0,0.5,0.0,1
5760,Stochastic,A,0,1,1,0.12,15,6,2,1,1,1,0,0,12,9.5,1,1.0,0.5,0.0,1
5761,Clean,A,0,0,0,0.005,20,12,2,0,2,0,0,0,18,-1.0,1,1.0,0.0,0.0,1
5762,Stochastic,B,1,1,0,0.12,13,11,3,2,1,2,0,0,8,19.5,1,1.0,0.6667,0.0,1
5763,Clean,B,0,0,0,0.005,10,4,2,0,2,0,0,0,8,-1.0,1,1.0,0.0,0.0,1
5764,Dirty,B,1,0,0,0.03,12,10,2,1,1,1,0,0,9,9.5,1,1.0,0.5,0.0,1
5765,Clean,A,0,0,0,0.005,9,7,2,0,2,0,0,0,7,-1.0,1,1.0,0.0,0.0,1
5766,Dirty,B,0,1,0,0.03,20,6,2,1,1,1,0,0,17,9.5,1,1.0,0.5,0.0,1
5767,Stochastic,A,1,1,0,0.12,9,10,5,3,2,3,0,0,1,29.0,1,1.0,0.6,0.0,1
5768,Clean,B,0,0,0,0.005,13,4,2,0,2,0,0,0,11,-1.0,1,1.0,0.0,0.0,1
5769,Stochastic,A,0,0,0,0.12,18,12,3,1,2,1,0,0,14,9.0,1,1.0,0.3333,0.0,1
5770,Stochastic,A,1,1,0,0.12,11,9,3,2,1,2,0,0,6,19.5,1,1.0,0.6667,0.0,1
5771,Stochastic,A,1,0,0,0.12,20,11,2,1,1,1,0,0,17,9.5,1,1.0,0.5,0.0,1
5772,Dirty,A,1,1,0,0.03,10,12,3,2,1,2,0,0,5,19.5,1,1.0,0.6667,0.0,1
5773,Dirty,A,1,1,0,0.03,10,5,3,2,1,2,0,0,5,19.5,1,1.0,0.6667,0.0,1
5774,Dirty,A,1,1,0,0.03,17,6,3,2,1,2,0,0,12,19.5,1,1.0,0.6667,0.0,1
5775,Clean,A,1,0,0,0.005,20,9,2,1,1,1,0,0,17,9.5,1,1.0,0.5,0.0,1
5776,Clean,A,0,0,0,0.005,13,5,2,0,2,0,0,0,11,-1.0,1,1.0,0.0,0.0,1
5777,Clean,B,0,0,0,0.005,10,11,2,0,2,0,0,0,8,-1.0,1,1.0,0.0,0.0,1
5778,Dirty,A,1,1,0,0.03,10,9,3,2,1,2,0,0,5,19.5,1,1.0,0.6667,0.0,1
5779,Stochastic,A,0,1,0,0.12,16,4,2,1,1,1,0,0,13,9.5,1,1.0,0.5,0.0,1
5780,Clean,B,0,0,0,0.005,10,12,2,0,2,0,0,0,8,-1.0,1,1.0,0.0,0.0,1
5781,Dirty,B,1,1,0,0.03,16,9,3,2,1,2,0,0,11,19.5,1,1.0,0.6667,0.0,1
5782,Dirty,A,1,1,0,0.03,13,4,3,2,1,2,0,0,8,19.5,1,1.0,0.6667,0.0,1
5783,Clean,A,0,0,0,0.005,20,6,2,0,2,0,0,0,18,-1.0,1,1.0,0.0,0.0,1
5784,Dirty,B,1,1,0,0.03,11,10,3,2,1,2,0,0,6,19.5,1,1.0,0.6667,0.0,1
5785,Dirty,B,1,0,0,0.03,15,4,2,1,1,1,0,0,12,9.5,1,1.0,0.5,0.0,1
5786,Dirty,A,1,0,0,0.03,12,11,4,2,2,2,0,0,6,19.0,1,1.0,0.5,0.0,1
5787,Stochastic,A,0,0,0,0.12,17,9,2,0,2,0,0,0,15,-1.0,1,1.0,0.0,0.0,1
5788,Dirty,A,1,1,0,0.03,11,10,3,2,1,2,0,0,6,19.5,1,1.0,0.6667,0.0,1
5789,Stochastic,B,0,0,0,0.12,18,8,2,0,2,0,0,0,16,-1.0,1,1.0,0.0,0.0,1
5790,Stochastic,A,0,1,0,0.12,20,5,2,1,1,1,0,0,17,9.5,1,1.0,0.5,0.0,1
5791,Dirty,B,1,1,0,0.03,20,5,3,2,1,2,0,0,15,19.5,1,1.0,0.6667,0.0,1
5792,Stochastic,B,0,1,0,0.12,12,5,2,1,1,1,0,0,9,9.5,1,1.0,0.5,0.0,1
5793,Clean,B,0,0,0,0.005,8,6,2,0,2,0,0,0,6,-1.0,1,1.0,0.0,0.0,1
5794,Clean,B,0,0,0,0.005,14,12,2,0,2,0,0,0,12,-1.0,1,1.0,0.0,0.0,1
5795,Dirty,A,1,1,0,0.03,14,6,3,2,1,2,0,0,9,19.5,1,1.0,0.6667,0.0,1
5796,Clean,B,0,0,0,0.005,15,6,2,0,2,0,0,0,13,-1.0,1,1.0,0.0,0.0,1
5797,Stochastic,A,0,0,0,0.12,11,5,2,0,2,0,0,0,9,-1.0,1,1.0,0.0,0.0,1
5798,Dirty,A,1,1,0,0.03,16,9,3,2,1,2,0,0,11,19.5,1,1.0,0.6667,0.0,1
5799,Dirty,B,1,1,0,0.03,18,8,3,2,1,2,0,0,13,19.5,1,1.0,0.6667,0.0,1
5800,Clean,B,0,0,0,0.005,14,9,2,0,2,0,0,0,12,-1.0,1,1.0,0.0,0.0,1
5801,Stochastic,A,1,0,0,0.12,12,4,2,1,1,1,0,0,9,9.5,1,1.0,0.5,0.0,1
5802,Stochastic,A,1,1,0,0.12,8,4,3,2,1,2,0,0,3,19.5,1,1.0,0.6667,0.0,1
5803,Clean,A,0,0,0,0.005,19,7,2,0,2,0,0,0,17,-1.0,1,1.0,0.0,0.0,1
5804,Stochastic,B,0,1,0,0.12,18,10,2,1,1,1,0,0,15,9.5,1,1.0,0.5,0.0,1
5805,Dirty,B,1,0,0,0.03,10,10,2,1,1,1,0,0,7,9.5,1,1.0,0.5,0.0,1
5806,Dirty,A,1,1,0,0.03,13,4,3,2,1,2,0,0,8,19.5,1,1.0,0.6667,0.0,1
5807,Dirty,B,1,0,0,0.03,16,11,2,1,1,1,0,0,13,9.5,1,1.0,0.5,0.0,1
5808,Clean,A,0,0,0,0.005,11,9,2,0,2,0,0,0,9,-1.0,1,1.0,0.0,0.0,1
5809,Clean,B,0,0,0,0.005,16,6,2,0,2,0,0,0,14,-1.0,1,1.0,0.0,0.0,1
5810,Stochastic,A,0,0,0,0.12,20,10,3,1,2,1,0,0,16,9.0,1,1.0,0.3333,0.0,1
5811,Dirty,B,1,1,0,0.03,13,12,3,2,1,2,0,0,8,19.5,1,1.0,0.6667,0.0,1
5812,Stochastic,B,1,0,0,0.12,15,10,2,1,1,1,0,0,12,9.5,1,1.0,0.5,0.0,1
5813,Clean,A,0,0,0,0.005,12,11,2,0,2,0,0,0,10,-1.0,1,1.0,0.0,0.0,1
5814,Stochastic,A,1,0,0,0.12,15,4,2,1,1,1,0,0,12,9.5,1,1.0,0.5,0.0,1
5815,Clean,B,0,0,0,0.005,8,11,2,0,2,0,0,0,6,-1.0,1,1.0,0.0,0.0,1
5816,Dirty,A,0,0,0,0.03,11,5,2,0,2,0,0,0,9,-1.0,1,1.0,0.0,0.0,1
5817,Dirty,B,1,1,0,0.03,8,6,3,2,1,2,0,0,3,19.5,1,1.0,0.6667,0.0,1
5818,Stochastic,A,1,1,0,0.12,9,11,3,2,1,2,0,0,4,19.5,1,1.0,0.6667,0.0,1
5819,Dirty,A,1,1,0,0.03,19,4,3,2,1,2,0,0,14,19.5,1,1.0,0.6667,0.0,1
5820,Stochastic,A,0,0,0,0.12,11,7,2,0,2,0,0,0,9,-1.0,1,1.0,0.0,0.0,1
5821,Dirty,A,1,1,0,0.03,15,9,3,2,1,2,0,0,10,19.5,1,1.0,0.6667,0.0,1
5822,Stochastic,A,0,0,0,0.12,19,8,2,0,2,0,0,0,17,-1.0,1,1.0,0.0,0.0,1
5823,Stochastic,A,0,0,0,0.12,20,5,2,0,2,0,0,0,18,-1.0,1,1.0,0.0,0.0,1
5824,Dirty,B,1,1,0,0.03,13,10,3,2,1,2,0,0,8,19.5,1,1.0,0.6667,0.0,1
5825,Dirty,A,1,1,0,0.03,8,7,3,2,1,2,0,0,3,19.5,1,1.0,0.6667,0.0,1
5826,Clean,B,0,0,0,0.005,10,9,2,0,2,0,0,0,8,-1.0,1,1.0,0.0,0.0,1
5827,Clean,A,1,0,0,0.005,18,4,2,1,1,1,0,0,15,9.5,1,1.0,0.5,0.0,1
5828,Clean,B,0,0,0,0.005,8,9,2,0,2,0,0,0,6,-1.0,1,1.0,0.0,0.0,1
5829,Clean,B,0,0,0,0.005,18,7,2,0,2,0,0,0,16,-1.0,1,1.0,0.0,0.0,1
5830,Stochastic,A,0,0,0,0.12,17,12,2,0,2,0,0,0,15,-1.0,1,1.0,0.0,0.0,1
5831,Dirty,A,1,1,0,0.03,13,7,3,2,1,2,0,0,8,19.5,1,1.0,0.6667,0.0,1
5832,Clean,B,0,0,0,0.005,13,9,2,0,2,0,0,0,11,-1.0,1,1.0,0.0,0.0,1
5833,Clean,A,0,0,0,0.005,20,7,2,0,2,0,0,0,18,-1.0,1,1.0,0.0,0.0,1
5834,Clean,B,0,0,0,0.005,16,6,2,0,2,0,0,0,14,-1.0,1,1.0,0.0,0.0,1
5835,Dirty,B,1,1,0,0.03,15,6,3,2,1,2,0,0,10,19.5,1,1.0,0.6667,0.0,1
5836,Dirty,A,0,1,0,0.03,18,12,2,1,1,1,0,0,15,9.5,1,1.0,0.5,0.0,1
5837,Clean,A,0,0,0,0.005,20,4,2,0,2,0,0,0,18,-1.0,1,1.0,0.0,0.0,1
5838,Clean,B,1,0,0,0.005,9,10,2,1,1,1,0,0,6,9.5,1,1.0,0.5,0.0,1
5839,Stochastic,A,0,0,0,0.12,10,10,2,0,2,0,0,0,8,-1.0,1,1.0,0.0,0.0,1
5840,Clean,A,0,0,0,0.005,10,9,2,0,2,0,0,0,8,-1.0,1,1.0,0.0,0.0,1
5841,Clean,A,0,0,0,0.005,17,6,2,0,2,0,0,0,15,-1.0,1,1.0,0.0,0.0,1
5842,Dirty,A,0,1,0,0.03,9,6,2,1,1,1,0,0,6,9.5,1,1.0,0.5,0.0,1
5843,Clean,B,0,0,0,0.005,10,12,2,0,2,0,0,0,8,-1.0,1,1.0,0.0,0.0,1
5844,Clean,A,0,0,0,0.005,9,6,2,0,2,0,0,0,7,-1.0,1,1.0,0.0,0.0,1
5845,Dirty,A,1,1,0,0.03,18,10,3,2,1,2,0,0,13,19.5,1,1.0,0.6667,0.0,1
5846,Stochastic,B,1,1,0,0.12,11,6,3,2,1,2,0,0,6,19.5,1,1.0,0.6667,0.0,1
5847,Clean,A,0,0,0,0.005,13,4,2,0,2,0,0,0,11,-1.0,1,1.0,0.0,0.0,1
5848,Stochastic,A,0,0,0,0.12,20,8,7,3,4,3,0,0,10,28.0,1,1.0,0.4286,0.0,1
5849,Stochastic,A,1,1,0,0.12,19,8,3,2,1,2,0,0,14,19.5,1,1.0,0.6667,0.0,1
5850,Dirty,B,0,1,0,0.03,11,10,2,1,1,1,0,0,8,9.5,1,1.0,0.5,0.0,1
5851,Dirty,A,1,0,0,0.03,16,8,2,1,1,1,0,0,13,9.5,1,1.0,0.5,0.0,1
5852,Clean,A,0,0,0,0.005,15,7,2,0,2,0,0,0,13,-1.0,1,1.0,0.0,0.0,1
5853,Stochastic,A,1,1,0,0.12,13,12,3,2,1,2,0,0,8,19.5,1,1.0,0.6667,0.0,1
5854,Clean,B,0,0,0,0.005,17,5,2,0,2,0,0,0,15,-1.0,1,1.0,0.0,0.0,1
5855,Clean,B,0,0,0,0.005,12,5,2,0,2,0,0,0,10,-1.0,1,1.0,0.0,0.0,1
5856,Clean,B,0,0,0,0.005,17,8,2,0,2,0,0,0,15,-1.0,1,1.0,0.0,0.0,1
5857,Stochastic,B,1,1,0,0.12,17,4,3,2,1,2,0,0,12,19.5,1,1.0,0.6667,0.0,1
5858,Clean,B,0,0,0,0.005,9,12,2,0,2,0,0,0,7,-1.0,1,1.0,0.0,0.0,1
5859,Dirty,A,1,1,0,0.03,15,8,3,2,1,2,0,0,10,19.5,1,1.0,0.6667,0.0,1
5860,Clean,A,0,0,0,0.005,18,7,2,0,2,0,0,0,16,-1.0,1,1.0,0.0,0.0,1
5861,Stochastic,B,0,1,0,0.12,14,12,2,1,1,1,0,0,11,9.5,1,1.0,0.5,0.0,1
5862,Dirty,B,0,1,0,0.03,18,11,2,1,1,1,0,0,15,9.5,1,1.0,0.5,0.0,1
5863,Clean,B,1,0,0,0.005,11,10,2,1,1,1,0,0,8,9.5,1,1.0,0.5,0.0,1
5864,Dirty,B,1,1,0,0.03,18,4,3,2,1,2,0,0,13,19.5,1,1.0,0.6667,0.0,1
5865,Clean,B,0,0,0,0.005,9,10,2,0,2,0,0,0,7,-1.0,1,1.0,0.0,0.0,1
5866,Stochastic,A,0,1,1,0.12,8,4,4,2,1,3,1,1,1,17.5,0,1.0,0.5,0.3333,0
5867,Dirty,A,1,1,0,0.03,13,7,3,2,1,2,0,0,8,19.5,1,1.0,0.6667,0.0,1
5868,Stochastic,A,0,0,0,0.12,9,4,2,0,2,0,0,0,7,-1.0,1,1.0,0.0,0.0,1
5869,Stochastic,B,0,1,0,0.12,12,9,2,1,1,1,0,0,9,9.5,1,1.0,0.5,0.0,1
5870,Stochastic,A,1,0,1,0.12,12,6,3,1,2,1,0,0,8,9.0,1,1.0,0.3333,0.0,1
5871,Dirty,A,1,1,0,0.03,13,4,3,2,1,2,0,0,8,19.5,1,1.0,0.6667,0.0,1
5872,Stochastic,A,0,0,0,0.12,18,9,2,0,2,0,0,0,16,-1.0,1,1.0,0.0,0.0,1
5873,Clean,A,0,0,0,0.005,17,12,2,0,2,0,0,0,15,-1.0,1,1.0,0.0,0.0,1
5874,Clean,B,0,0,0,0.005,9,9,2,0,2,0,0,0,7,-1.0,1,1.0,0.0,0.0,1
5875,Dirty,B,1,1,0,0.03,8,8,3,2,1,2,0,0,3,19.5,1,1.0,0.6667,0.0,1
5876,Clean,B,0,0,0,0.005,10,9,2,0,2,0,0,0,8,-1.0,1,1.0,0.0,0.0,1
5877,Dirty,B,1,0,0,0.03,10,12,2,1,1,1,0,0,7,9.5,1,1.0,0.5,0.0,1
5878,Stochastic,A,0,0,0,0.12,19,4,2,0,2,0,0,0,17,-1.0,1,1.0,0.0,0.0,1
5879,Dirty,B,1,1,0,0.03,18,12,3,2,1,2,0,0,13,19.5,1,1.0,0.6667,0.0,1
5880,Clean,B,0,1,0,0.005,14,11,2,1,1,1,0,0,11,9.5,1,1.0,0.5,0.0,1
5881,Dirty,A,1,1,0,0.03,17,9,3,2,1,2,0,0,12,19.5,1,1.0,0.6667,0.0,1
5882,Stochastic,B,1,1,0,0.12,12,8,3,2,1,2,0,0,7,19.5,1,1.0,0.6667,0.0,1
5883,Clean,A,0,0,0,0.005,12,11,2,0,2,0,0,0,10,-1.0,1,1.0,0.0,0.0,1
5884,Dirty,B,1,1,0,0.03,17,5,3,2,1,2,0,0,12,19.5,1,1.0,0.6667,0.0,1
5885,Clean,B,0,0,0,0.005,20,6,2,0,2,0,0,0,18,-1.0,1,1.0,0.0,0.0,1
5886,Clean,B,0,0,0,0.005,19,6,2,0,2,0,0,0,17,-1.0,1,1.0,0.0,0.0,1
5887,Clean,A,0,0,0,0.005,11,6,2,0,2,0,0,0,9,-1.0,1,1.0,0.0,0.0,1
5888,Clean,B,0,0,0,0.005,12,12,2,0,2,0,0,0,10,-1.0,1,1.0,0.0,0.0,1
5889,Clean,B,0,0,0,0.005,20,8,2,0,2,0,0,0,18,-1.0,1,1.0,0.0,0.0,1
5890,Clean,A,0,0,0,0.005,10,11,2,0,2,0,0,0,8,-1.0,1,1.0,0.0,0.0,1
5891,Clean,A,0,0,0,0.005,17,12,2,0,2,0,0,0,15,-1.0,1,1.0,0.0,0.0,1
5892,Dirty,A,1,1,0,0.03,9,9,3,2,1,2,0,0,4,19.5,1,1.0,0.6667,0.0,1
5893,Dirty,A,1,1,0,0.03,20,6,3,2,1,2,0,0,15,19.5,1,1.0,0.6667,0.0,1
5894,Clean,B,0,0,0,0.005,12,11,2,0,2,0,0,0,10,-1.0,1,1.0,0.0,0.0,1
5895,Dirty,B,1,1,0,0.03,14,10,3,2,1,2,0,0,9,19.5,1,1.0,0.6667,0.0,1
5896,Stochastic,A,1,0,0,0.12,15,12,2,1,1,1,0,0,12,9.5,1,1.0,0.5,0.0,1
5897,Clean,B,0,0,0,0.005,15,6,2,0,2,0,0,0,13,-1.0,1,1.0,0.0,0.0,1
5898,Stochastic,B,0,1,0,0.12,18,10,2,1,1,1,0,0,15,9.5,1,1.0,0.5,0.0,1
5899,Stochastic,A,0,1,0,0.12,10,5,3,2,1,2,0,0,5,19.5,1,1.0,0.6667,0.0,1
5900,Dirty,B,1,1,0,0.03,16,11,3,2,1,2,0,0,11,19.5,1,1.0,0.6667,0.0,1
5901,Clean,A,0,0,0,0.005,8,12,2,0,2,0,0,0,6,-1.0,1,1.0,0.0,0.0,1
5902,Dirty,B,1,1,0,0.03,17,11,3,2,1,2,0,0,12,19.5,1,1.0,0.6667,0.0,1
5903,Stochastic,A,0,1,1,0.12,14,4,4,0,2,2,2,1,8,-5.0,0,0.0,0.0,1.0,0
5904,Stochastic,A,1,1,0,0.12,14,5,3,2,1,2,0,0,9,19.5,1,1.0,0.6667,0.0,1
5905,Dirty,A,1,1,0,0.03,12,10,3,2,1,2,0,0,7,19.5,1,1.0,0.6667,0.0,1
5906,Dirty,B,1,0,0,0.03,19,7,2,1,1,1,0,0,16,9.5,1,1.0,0.5,0.0,1
5907,Dirty,B,1,1,0,0.03,20,5,3,2,1,2,0,0,15,19.5,1,1.0,0.6667,0.0,1
5908,Dirty,A,1,1,0,0.03,16,12,3,2,1,2,0,0,11,19.5,1,1.0,0.6667,0.0,1
5909,Clean,B,0,0,0,0.005,17,12,2,0,2,0,0,0,15,-1.0,1,1.0,0.0,0.0,1
5910,Clean,B,0,0,0,0.005,14,9,2,0,2,0,0,0,12,-1.0,1,1.0,0.0,0.0,1
5911,Clean,B,0,0,0,0.005,12,8,2,0,2,0,0,0,10,-1.0,1,1.0,0.0,0.0,1
5912,Dirty,A,1,1,0,0.03,14,10,3,2,1,2,0,0,9,19.5,1,1.0,0.6667,0.0,1
5913,Dirty,B,0,1,0,0.03,20,10,2,1,1,1,0,0,17,9.5,1,1.0,0.5,0.0,1
5914,Stochastic,B,0,0,0,0.12,15,4,2,0,2,0,0,0,13,-1.0,1,1.0,0.0,0.0,1
5915,Stochastic,B,0,1,0,0.12,20,5,2,2,0,2,0,0,16,20.0,1,1.0,1.0,0.0,1
5916,Stochastic,B,0,1,0,0.12,15,12,3,2,1,2,0,0,10,19.5,1,1.0,0.6667,0.0,1
5917,Stochastic,B,1,0,1,0.12,9,4,3,1,1,2,1,0,4,7.5,1,1.0,0.3333,0.5,1
5918,Clean,A,0,0,0,0.005,13,8,2,0,2,0,0,0,11,-1.0,1,1.0,0.0,0.0,1
5919,Stochastic,A,0,1,0,0.12,17,7,2,1,1,1,0,0,14,9.5,1,1.0,0.5,0.0,1
5920,Clean,B,0,0,0,0.005,18,12,2,0,2,0,0,0,16,-1.0,1,1.0,0.0,0.0,1
5921,Stochastic,B,1,1,0,0.12,17,5,3,2,1,2,0,0,12,19.5,1,1.0,0.6667,0.0,1
5922,Stochastic,A,0,0,0,0.12,18,11,2,1,1,1,0,0,15,9.5,1,1.0,0.5,0.0,1
5923,Clean,A,0,0,0,0.005,8,8,2,0,2,0,0,0,6,-1.0,1,1.0,0.0,0.0,1
5924,Dirty,A,1,1,0,0.03,18,12,3,2,1,2,0,0,13,19.5,1,1.0,0.6667,0.0,1
5925,Stochastic,A,1,0,0,0.12,14,11,6,3,3,3,0,0,5,28.5,1,1.0,0.5,0.0,1
5926,Stochastic,A,0,1,0,0.12,11,9,2,1,1,1,0,0,8,9.5,1,1.0,0.5,0.0,1
5927,Clean,A,0,1,0,0.005,11,4,2,1,1,1,0,0,8,9.5,1,1.0,0.5,0.0,1
5928,Stochastic,A,0,1,0,0.12,13,8,2,1,1,1,0,0,10,9.5,1,1.0,0.5,0.0,1
5929,Stochastic,B,1,1,0,0.12,19,10,3,2,1,2,0,0,14,19.5,1,1.0,0.6667,0.0,1
5930,Clean,B,1,0,0,0.005,20,7,2,1,1,1,0,0,17,9.5,1,1.0,0.5,0.0,1
5931,Dirty,B,1,1,0,0.03,20,10,3,2,1,2,0,0,15,19.5,1,1.0,0.6667,0.0,1
5932,Clean,B,0,0,0,0.005,15,7,2,0,2,0,0,0,13,-1.0,1,1.0,0.0,0.0,1
5933,Dirty,A,1,1,0,0.03,17,6,3,2,1,2,0,0,12,19.5,1,1.0,0.6667,0.0,1
5934,Dirty,B,1,1,0,0.03,11,8,3,2,1,2,0,0,6,19.5,1,1.0,0.6667,0.0,1
5935,Dirty,B,0,1,0,0.03,16,5,2,1,1,1,0,0,13,9.5,1,1.0,0.5,0.0,1
5936,Clean,B,0,1,0,0.005,19,9,2,1,1,1,0,0,16,9.5,1,1.0,0.5,0.0,1
5937,Stochastic,B,1,1,0,0.12,11,6,3,2,1,2,0,0,6,19.5,1,1.0,0.6667,0.0,1
5938,Stochastic,B,0,0,0,0.12,15,5,2,0,2,0,0,0,13,-1.0,1,1.0,0.0,0.0,1
5939,Dirty,B,1,1,0,0.03,11,8,3,2,1,2,0,0,6,19.5,1,1.0,0.6667,0.0,1
5940,Dirty,B,1,1,0,0.03,9,5,3,2,1,2,0,0,4,19.5,1,1.0,0.6667,0.0,1
5941,Dirty,B,1,1,0,0.03,19,10,3,2,1,2,0,0,14,19.5,1,1.0,0.6667,0.0,1
5942,Dirty,A,1,1,0,0.03,10,4,3,2,1,2,0,0,5,19.5,1,1.0,0.6667,0.0,1
5943,Dirty,B,1,0,0,0.03,18,10,2,1,1,1,0,0,15,9.5,1,1.0,0.5,0.0,1
5944,Clean,A,0,0,0,0.005,14,8,2,0,2,0,0,0,12,-1.0,1,1.0,0.0,0.0,1
5945,Stochastic,A,0,1,0,0.12,15,10,2,1,1,1,0,0,12,9.5,1,1.0,0.5,0.0,1
5946,Dirty,B,1,1,0,0.03,10,7,3,2,1,2,0,0,5,19.5,1,1.0,0.6667,0.0,1
5947,Clean,B,0,0,0,0.005,10,5,2,0,2,0,0,0,8,-1.0,1,1.0,0.0,0.0,1
5948,Clean,B,1,0,0,0.005,13,9,2,1,1,1,0,0,10,9.5,1,1.0,0.5,0.0,1
5949,Stochastic,A,1,1,0,0.12,9,5,3,2,1,2,0,0,4,19.5,1,1.0,0.6667,0.0,1
5950,Stochastic,A,0,1,0,0.12,8,10,2,1,1,1,0,0,5,9.5,1,1.0,0.5,0.0,1
5951,Dirty,B,1,1,0,0.03,15,7,3,2,1,2,0,0,10,19.5,1,1.0,0.6667,0.0,1
5952,Dirty,A,1,1,0,0.03,14,8,3,2,1,2,0,0,9,19.5,1,1.0,0.6667,0.0,1
5953,Stochastic,A,0,0,0,0.12,20,7,2,0,2,0,0,0,18,-1.0,1,1.0,0.0,0.0,1
5954,Dirty,A,1,1,0,0.03,15,5,5,3,2,3,0,1,7,29.0,0,1.0,0.6,0.0,0
5955,Dirty,B,0,1,0,0.03,20,7,2,1,1,1,0,0,17,9.5,1,1.0,0.5,0.0,1
5956,Stochastic,A,1,0,0,0.12,8,11,2,1,1,1,0,0,5,9.5,1,1.0,0.5,0.0,1
5957,Stochastic,A,1,1,0,0.12,17,10,4,3,1,3,0,0,10,29.5,1,1.0,0.75,0.0,1
5958,Stochastic,B,1,0,0,0.12,8,10,2,1,1,1,0,0,5,9.5,1,1.0,0.5,0.0,1
5959,Dirty,A,1,1,0,0.03,16,8,3,2,1,2,0,0,11,19.5,1,1.0,0.6667,0.0,1
5960,Stochastic,B,0,1,0,0.12,9,8,2,1,1,1,0,0,6,9.5,1,1.0,0.5,0.0,1
5961,Stochastic,B,1,0,0,0.12,16,9,2,1,1,1,0,0,13,9.5,1,1.0,0.5,0.0,1
5962,Clean,B,0,0,0,0.005,15,9,2,0,2,0,0,0,13,-1.0,1,1.0,0.0,0.0,1
5963,Clean,B,0,0,0,0.005,9,7,2,0,2,0,0,0,7,-1.0,1,1.0,0.0,0.0,1
5964,Stochastic,A,1,0,0,0.12,13,12,2,1,1,1,0,0,10,9.5,1,1.0,0.5,0.0,1
5965,Clean,A,0,0,0,0.005,20,4,2,0,2,0,0,0,18,-1.0,1,1.0,0.0,0.0,1
5966,Dirty,B,1,0,1,0.03,16,6,5,1,3,2,1,0,9,6.5,1,1.0,0.2,0.5,1
5967,Dirty,A,1,1,0,0.03,11,5,3,2,1,2,0,0,6,19.5,1,1.0,0.6667,0.0,1
5968,Clean,A,0,0,0,0.005,10,10,2,0,2,0,0,0,8,-1.0,1,1.0,0.0,0.0,1
5969,Clean,B,0,0,0,0.005,9,5,3,1,2,1,0,0,5,9.0,1,1.0,0.3333,0.0,1
5970,Dirty,B,1,1,0,0.03,19,4,3,2,1,2,0,0,14,19.5,1,1.0,0.6667,0.0,1
5971,Dirty,B,1,0,0,0.03,15,6,2,1,1,1,0,0,12,9.5,1,1.0,0.5,0.0,1
5972,Clean,B,0,0,0,0.005,16,10,2,0,2,0,0,0,14,-1.0,1,1.0,0.0,0.0,1
5973,Stochastic,B,1,1,0,0.12,19,4,3,2,1,2,0,0,14,19.5,1,1.0,0.6667,0.0,1
5974,Dirty,B,1,0,0,0.03,12,9,2,1,1,1,0,0,9,9.5,1,1.0,0.5,0.0,1
5975,Clean,B,0,0,0,0.005,17,6,2,0,2,0,0,0,15,-1.0,1,1.0,0.0,0.0,1
5976,Stochastic,A,0,0,1,0.12,18,8,2,0,2,0,0,0,16,-1.0,1,1.0,0.0,0.0,1
5977,Dirty,A,1,1,0,0.03,13,4,3,2,1,2,0,0,8,19.5,1,1.0,0.6667,0.0,1
5978,Stochastic,A,1,0,0,0.12,15,4,2,1,1,1,0,0,12,9.5,1,1.0,0.5,0.0,1
5979,Clean,A,0,0,0,0.005,18,12,2,0,2,0,0,0,16,-1.0,1,1.0,0.0,0.0,1
5980,Stochastic,B,0,0,0,0.12,20,8,2,0,2,0,0,0,18,-1.0,1,1.0,0.0,0.0,1
5981,Dirty,B,1,1,0,0.03,8,5,3,2,1,2,0,0,3,19.5,1,1.0,0.6667,0.0,1
5982,Stochastic,A,1,1,0,0.12,9,6,3,2,1,2,0,0,4,19.5,1,1.0,0.6667,0.0,1
5983,Dirty,B,1,1,0,0.03,19,5,3,2,1,2,0,0,14,19.5,1,1.0,0.6667,0.0,1
5984,Clean,A,0,0,0,0.005,18,7,2,0,2,0,0,0,16,-1.0,1,1.0,0.0,0.0,1
5985,Dirty,B,1,1,0,0.03,14,10,3,2,1,2,0,0,9,19.5,1,1.0,0.6667,0.0,1
5986,Stochastic,A,1,0,0,0.12,16,7,2,1,1,1,0,0,13,9.5,1,1.0,0.5,0.0,1
